Date,Close,Log_Return,Target_Bullish_6M,Target_Short_Alert_1M,Target_Short_Alert_3M,Saturn_Lon,Neptune_Lon,Saturn_Speed,Neptune_Speed,Saturn_Retro,Neptune_Retro,Saturn_Neptune_Angle,is_hard_aspect,aspect_intensity,is_applying,Mars_Lon,Mars_Speed,Mars_Retro,Mars_Decl,Mars_OOB,Mars_Volatility_Score,Global_Stability_Index,Havoc_Velocity,Havoc_Alert_Level,OOB_Count,True_Node_Lon,Venus_Uranus_Angle,Flash_Crash_Probability,is_hard_flash,is_uranus_stationary,Jupiter_Speed,Jupiter_Retro,Jupiter_Lon,Uranus_Speed,Uranus_Retro,Uranus_Lon,Pluto_Speed,Pluto_Retro,Pluto_Lon,retrograde_count
2012-08-01,5258.5,0.0056257597719525,1,0,0,203.87889836421962,332.35322559018306,0.058365388285142906,-0.02462407802721583,0,1,128.47432722596344,0,0.0,1,196.3150265854084,0.5963865036256302,0,-6.523008291906148,False,0.0,994.7759772986618,0.2382579789285728,0,0,242.86065519966664,87.27835511741516,0.5,1,1,0.16997593702097408,0,70.35501958800563,-0.014962281122795728,1,8.395947515250352,-0.020400311267665793,1,277.4840800897054,3
2012-09-01,5703.2998046875,0.0811991054600824,0,0,0,206.2922225049581,331.52636138423946,0.09492753242811301,-0.02708174662458463,0,1,125.23413887928137,0,0.0,1,215.72418038513698,0.653438392589175,0,-13.925605455616143,False,0.0,997.8686731171952,-0.033488819561853234,0,0,239.51888472498013,134.3156716540481,0.4,1,0,0.1015904980121483,0,74.63803290385867,-0.03396298136152331,1,7.612933232067965,-0.008310099524707999,1,277.0244070723709,3
2012-10-01,5619.7001953125,-0.0147666039851831,1,0,0,209.4918041368495,330.7967862569476,0.11572667411860771,-0.02012788698682486,0,1,121.30498212009809,0,0.0,1,236.0357005811104,0.6990523255832838,0,-20.06762087360673,False,0.0,992.6757760414334,-0.30112529203893246,0,0,236.91070944541474,178.2315092103559,0.5,1,0,0.010169740129032259,0,76.36596247347654,-0.04025757903014969,1,6.463692821344028,0.0068676877914294835,0,276.99996313725427,2
2012-11-01,5879.85009765625,0.0452529515368471,1,0,1,213.20044717837632,330.3855824356466,0.12055592107868973,-0.005466162444787387,0,1,117.18513525727028,0,0.0,1,258.3416824341024,0.7383544501574778,0,-23.966655135928868,True,0.0,979.5161061274266,-0.52274247993887,0,0,236.02894192703783,179.47688503727144,0.5,1,1,-0.08912652777571654,1,75.09388233010897,-0.0311119091668853,1,5.317036089158922,0.02184127448979684,0,277.45241817717823,3
2012-12-01,5905.10009765625,0.0042851328548684,0,0,1,216.67213004724826,330.4757930627445,0.10798088566150926,0.011548236238376114,0,0,113.80366301549626,0,0.0,1,280.95869815119556,0.7674772112317902,0,-24.13269998984466,True,7.5,962.4840921164463,-0.5738923280191557,0,0,236.03670087071436,135.469520483496,0.9,1,1,-0.13627588000587504,1,71.5124241497868,-0.010160018025151726,1,4.675730446802951,0.03198309074553758,0,278.2739784911183,2
2013-01-01,6034.75,0.0217180278261814,0,1,1,219.58286218327171,331.08439316808614,0.07680368840303035,0.026950718688836035,0,0,111.50153098481442,0,0.0,1,305.0726963523586,0.7857583485606646,0,-20.112089736148572,False,0.0,947.1451403972334,-0.38297523654671295,0,0,234.94278820902403,89.60150773302746,0.5,1,1,-0.09308623762855257,1,67.72633180821822,0.01622123071596936,0,4.7687542101315925,0.03543919161578638,0,279.3396536364614,1
2013-02-01,5693.0498046875,-0.0582883303319319,0,0,0,221.26833708353743,332.08411806047417,0.029837692839447687,0.03624436330876898,0,0,110.81578097693674,0,0.0,0,329.5424087135124,0.7903153883782502,0,-12.59944638121236,False,0.0,940.6465940506716,-0.035345156959465385,0,0,232.1100665284952,44.67986203366888,0.4,1,0,0.006855469104438803,0,66.33424979952409,0.0392896236968319,0,5.647493089995826,0.030997078580578263,0,280.39010878064664,0
2013-03-01,5682.5498046875,-0.0018460570594067,1,0,0,221.4260711152237,333.1360471052365,-0.0184584637589898,0.03770494857232323,1,0,111.70997599001282,0,0.0,0,351.5951194602577,0.7829134643076159,0,-4.108988017747439,False,0.7975597301288531,944.408503691659,0.28506357540049976,0,0,229.13003805307727,0.5438628987016125,0.5,1,0,0.09502649214010905,0,67.80467189430823,0.05266226541140219,0,6.955443185297963,0.021008334491520567,0,281.129792118553,1
2013-04-01,5930.2001953125,0.0426579309095395,1,0,1,220.12609143935575,334.2305847055471,-0.06186824629615274,0.03165673994590169,1,0,114.10449326619133,0,0.0,0,15.609662741933036,0.7647782002867051,0,5.621272693304642,False,0.0,957.8760224025486,0.5547800651206671,0,0,227.31114233987705,0.0,0.0,0,0,0.16598053972837828,0,71.93140247601448,0.05710853893562564,0,8.68588769357088,0.005910349880736275,0,281.5531875289553,1
2013-05-01,5985.9501953125,0.0093571170119122,1,1,1,217.9744396150259,335.0092730440401,-0.07576405713848183,0.01946842508922982,1,0,117.03483342901424,0,0.0,0,38.205960454149846,0.7408911376582452,0,13.997528706403074,False,0.0,976.8955150908319,0.6850565746851771,0,0,226.8807425195862,43.20874724346222,0.4,1,0,0.20720312744701705,0,77.5915238107765,0.050875384987666535,0,10.329565330403014,-0.009188218802150204,1,281.4988919807377,2
2013-06-01,5842.2001953125,-0.0243076175389006,1,0,1,215.87044333682493,335.3649374870413,-0.0545254992765939,0.0031600648608818395,1,0,119.49449415021635,0,0.0,0,60.754391766386156,0.7136935692898189,0,20.3809075327806,False,0.0,998.3416275200589,0.6760025987589415,0,0,226.65236642263528,87.07887858533176,0.5,1,1,0.22695249957308528,0,84.37531329980862,0.03498483851335043,0,11.682220248259036,-0.02094712447880789,1,281.01627645121334,2
2013-07-01,5742.0,-0.0172998899630829,1,1,0,214.85531855324902,335.2202620877603,-0.011026811984985774,-0.01245334824171673,1,1,120.3649435345113,0,0.0,1,81.77013424993486,0.6876092079400543,0,23.57383356008643,True,1.3276006874511417,1016.9924034895635,0.5570858254898212,0,0,225.47381256812236,133.83557142807572,0.9,1,1,0.2278773593254859,0,91.24049406457337,0.013105779320098543,0,12.415228555679397,-0.025216148392842697,1,280.30420232222195,3
2013-08-01,5471.7998046875,-0.0481999874485611,1,0,0,215.2975631965353,334.63698444186196,0.03900720735484119,-0.0240424282040294,0,1,119.33942124532666,0,0.0,1,102.68375970975039,0.6620866658934892,0,23.534559771000694,True,0.0,1031.3172987460016,0.36549662295851704,0,0,222.9071637198966,178.49842743136168,0.5,1,1,0.21075472481083773,0,98.087712426683,-0.011692977219649337,1,12.43471404913593,-0.020975463207905234,1,279.5662139062828,3
2013-09-01,5735.2998046875,0.047032431283321,1,0,0,217.18880000569126,333.81630737350514,0.08096700540041879,-0.027278500327125376,0,1,116.62750736781388,0,0.0,1,122.82033411266858,0.6373154888564463,0,20.501284512356584,False,0.0,1029.092894585395,-0.22428015793252598,0,0,219.83696251291815,0.0,0.0,0,0,0.1724045144962883,0,104.08551933440548,-0.03200415749626467,1,11.73524729838875,-0.009363497852804272,1,279.08064797271385,3
2013-10-01,6299.14990234375,0.0937746626232425,1,0,1,220.06124124908408,333.0691632028528,0.10807465046284837,-0.02107835648097485,0,1,113.00792195376872,0,0.0,1,141.55811903252948,0.6115829797015578,0,15.524722376438273,False,0.0,1021.1070063746406,-0.2962289167492145,0,0,218.08861220607926,134.0907933469818,0.4,1,0,0.11030155069904268,0,108.39140433147044,-0.040395892104064725,1,10.6147444364044,0.005584422024552707,0,279.02015039197045,2
2013-11-01,6176.10009765625,-0.019727668043679,1,0,0,223.6379493456484,332.6211865372094,0.11981015021431278,-0.0068775484458368915,0,1,108.98323719156099,0,0.0,1,160.0195209485038,0.5779296761174427,0,9.25530664121903,False,0.0,1011.5851305946136,-0.3067896157787118,0,0,217.76820151895876,91.42649479602721,0.5,1,1,0.01894901982772089,0,110.45666060684903,-0.03340273826928014,1,9.430514642955083,0.020648240866551464,0,279.43379801698757,2
2013-12-01,6304.0,0.0204973324423822,1,1,0,227.19000636895345,332.66908517729377,0.11418825940634222,0.010164108049271167,0,0,105.47907880834032,0,0.0,1,176.67813610060014,0.5291173988557379,0,3.0172126722744625,False,3.339068050300071,1003.022517157596,-0.25690645811209833,0,0,217.50590101682266,76.94139290877592,0.4,0,1,-0.07809584111145938,1,109.5425818092952,-0.013629530676527161,1,8.701264947751419,0.031192850441951397,0,280.22522152813764,2
2014-01-01,6089.5,-0.0346183760105498,1,0,0,230.40298620752694,333.2395190428449,0.09012123220013876,0.025985371971495783,0,0,102.83653283531797,0,0.0,1,191.86565488164416,0.4422213159631681,0,-2.685121150425322,False,0.0,996.560118399241,-0.15668250554290353,0,0,215.46145993514884,71.99158205234852,0.4,0,1,-0.1344423723344093,1,106.05016675339398,0.012744865980031822,0,8.68304540714744,0.035228590929331026,0,281.27416399584075,1
2014-02-01,6276.9501953125,0.0303182482858121,1,0,0,232.59496958204764,334.2159303634846,0.0487945988543541,0.035815220329668614,0,0,101.62096078143693,0,0.0,1,203.2944684615151,0.2764686794253178,0,-6.6868171824415805,False,1.0,993.4403363856687,-0.2930786041245028,0,0,211.86412624211204,0.0,0.0,0,0,-0.10062910828216394,1,102.17698278317263,0.03664681979550098,0,9.463638558572695,0.031319548441730925,0,282.3254835668634,1
2014-03-01,6704.2001953125,0.0658499999723659,1,0,0,233.31824130605392,335.2634218989419,0.0020404178050676437,0.03785914636697118,0,0,101.94518059288797,0,0.0,0,207.53263566874918,0.0022542033120241728,0,-7.958027417778416,False,1.0,989.5934713997133,0.016106075506741035,0,0,209.37403352171393,0.0,0.0,0,0,-0.016445446953772175,1,100.48247210739287,0.05123616229824018,0,10.713100727552304,0.021772485271689734,0,283.0805958290347,1
2014-04-01,6696.39990234375,-0.0011641708271092,1,0,0,232.59122294893965,336.3720429645471,-0.04703023719337946,0.03237842175482565,1,0,103.78082001560747,0,0.0,0,201.68700902378694,-0.35348302156431477,1,-5.983317721666073,False,2.0,995.6280917630213,0.3504750336039706,0,0,208.3757760831363,44.027052301351375,0.4,1,0,0.08029238161660636,0,101.51629212838245,0.057180704074584844,0,12.422240145556149,0.006940458312865479,0,283.53326344348824,1
2014-05-01,7229.9501953125,0.0766620935557043,1,0,0,230.71011658639597,337.18043388780507,-0.07355671355332608,0.020656566233548897,1,0,106.4703173014091,0,0.0,0,191.28789954883487,-0.24255803449174698,1,-3.008834033439974,False,2.0,1006.7596769791728,0.2518562185443898,0,0,208.37062693350535,2.7574918471910657,0.5,1,0,0.15035329587823076,0,105.04254289788034,0.05239649080766971,0,14.089955075982356,-0.00811364420395134,1,283.51233681687603,2
2014-06-01,7611.35009765625,0.0514084195992606,1,0,0,228.44854643678096,337.5768520219083,-0.06634120441751193,0.00455022236939802,1,0,109.12830558512732,0,0.0,0,189.97445195269205,0.14895899028625112,0,-3.648284709708266,False,1.012774023653975,1014.1220371625176,0.20957511043468458,0,0,207.4767786921948,46.12741725694583,0.4,1,1,0.1955906809116305,0,110.46824317431505,0.03774475642137268,0,15.509565018039858,-0.0201674570320301,1,283.05937525547927,2
2014-07-01,7721.2998046875,0.014342151216077,1,0,0,226.94311896188393,337.471787507783,-0.03054066844877309,-0.011271282560553361,1,1,110.52866854589908,0,0.0,0,198.5553240996593,0.39966690283562584,0,-7.729012873015373,False,0.0,1018.7879348023309,0.09642497577465292,0,0,205.06220936362644,89.14898078969287,1.0,1,1,0.2176440024915299,0,116.71292321070307,0.016530756441155686,0,16.337086363049348,-0.025037634890699843,1,282.3619644331671,3
2014-08-01,7954.35009765625,0.0297362427646922,1,0,0,226.754468625477,336.9179768606843,0.01895730353236606,-0.02343948913505372,0,1,110.1635082352073,0,0.0,1,213.42226775511512,0.5469450293986753,0,-13.623109660718379,False,0.0,1019.4203558628903,-0.0523028339468965,0,0,201.95494850989522,90.37126954234796,1.0,1,1,0.22166549280360298,0,123.56862235928011,-0.00839772595704614,1,16.46464655692216,-0.02149236360695942,1,281.6190759872019,3
2014-09-01,7964.7998046875,0.0013128475573447,1,0,0,228.08034575536712,336.105483697682,0.06511879314573174,-0.027405652995636753,0,1,108.0251379423149,0,0.0,1,231.89224402353835,0.6389827717542146,0,-19.54206658772147,False,0.0,1015.5473294374675,-0.18799880306357863,0,0,199.94976120195895,136.54367576746873,0.4,1,0,0.20706298428848022,0,130.26459653452613,-0.02981889620910012,1,15.854010474100845,-0.010355756228739061,1,281.1095401803687,3
2014-10-01,8322.2001953125,0.0438948577560977,0,0,0,230.56207904329128,335.3428611833139,0.09813412780068555,-0.021890575067289832,0,1,104.78078214002264,0,0.0,1,252.03299630896598,0.7008272908485123,0,-23.717227541146645,True,0.0,1008.417855728608,-0.27556888549293035,0,0,199.30122200381004,178.86217348522706,0.5,1,0,0.17235251877321742,0,136.01259307443198,-0.04013693595635741,1,14.771006907595236,0.00440080629618892,0,281.01447571870193,2
2014-11-01,8588.25,0.0314683235541473,0,1,0,233.93222498821595,334.8597390528253,0.11650691085906001,-0.008184125565954133,0,1,100.92751406460937,0,0.0,1,274.4918139515468,0.7455295396328805,0,-24.863259986597946,True,11.631139536339887,999.2527698774373,-0.30377773086058824,0,0,199.14132247684623,133.45248310850334,0.4,1,1,0.11026193803600527,0,140.46924368583146,-0.03533262232925116,1,13.558609926934645,0.01950558092356386,0,281.3901961386252,2
2014-12-01,8282.7001953125,-0.0362259641997514,1,0,0,237.48667762538693,334.8656093696565,0.11756946734104276,0.008751350489689395,0,0,97.37893174426958,1,2.621068255730421,1,297.29572214495033,0.7722047513971512,0,-22.047139564150164,False,5.0,990.5203456054469,-0.2701192537509769,0,0,198.11485620881191,91.52521166153798,1.0,1,1,0.02378280129868456,0,142.53908434406745,-0.01697942732011435,1,12.746850428110374,0.030329059503856472,0,282.1512874882335,1
2015-01-01,8808.900390625,0.0615935926015724,0,0,1,240.9166617722492,335.396886100631,0.1005561359566228,0.024885723214119592,0,0,94.48022432838178,1,5.51977567161822,1,321.4423848326685,0.7829064144371897,0,-15.42387462976851,False,0.0,983.4022985609623,-0.1845345925098627,0,0,195.3906932692388,75.26935160119143,0.4,1,1,-0.07484554334384785,1,141.72176171636195,0.009140486071179222,0,12.617811052730438,0.034897866511884416,0,283.1822872750118,1
2015-02-01,8844.599609375,0.0040444407525405,0,1,1,243.53640634367537,336.3484332655415,0.06563280325700162,0.03532245182750793,0,0,92.8120269218661,1,7.1879730781338935,1,345.6747772522863,0.7780724813537618,0,-6.391382727997877,False,0.0,979.5206515503269,-0.06567401118741145,0,0,191.94332533209752,1.5003544750403375,0.5,1,0,-0.13157384191539637,1,138.33070395744062,0.033830880422894005,0,13.296732118838735,0.03159846993991381,0,284.2329583801907,1
2015-03-01,8491.0,-0.0408002801165566,0,1,1,244.78469800518852,337.39006202641565,0.022127356730639088,0.03796476477365682,0,0,92.60536402122713,1,7.394635978772868,0,7.2770398423197244,0.7635306949304139,0,2.44473074949967,False,1.3614800788401378,979.3962663966829,0.05287162425247516,0,0,190.36154660503627,0.3295055265551756,0.5,1,0,-0.10851782968501376,1,134.79851333201063,0.04960546971820213,0,14.482831203529955,0.022510858785953724,0,285.0022090356212,1
2015-04-01,8181.5,-0.0371312711304131,0,0,0,244.66363462986618,338.511327988706,-0.029287628899296234,0.03305651830390426,1,0,93.84769335883982,1,6.15230664116018,0,30.60375817014744,0.7404771595745598,0,11.568562465030192,False,0.0,983.0013446131841,0.17098308194113088,0,0,190.0059650650817,45.316493007436804,0.4,1,0,-0.02272113053022676,1,132.6723826208704,0.05700283975507343,0,16.164306936458217,0.007975760310882107,0,285.48307834385736,2
2015-05-01,8433.650390625,0.0303541941981346,0,0,1,243.18169441912656,339.348305700067,-0.06578239362205733,0.021774763196601536,1,0,96.16661128094043,1,3.8333887190595703,0,52.45144990756593,0.715697813737408,0,18.579164929108916,False,0.0,989.3373242210399,0.2383522352596401,0,0,189.82049338088973,89.78726521383678,0.5,1,0,0.06826159703150969,0,133.38593356745972,0.05365659566508228,0,17.850356529646533,-0.00705591319866597,1,285.4949824497657,2
2015-06-01,8368.5,-0.0077550451133921,0,0,1,240.9387852174432,339.7849627756604,-0.07285386843855937,0.0059347095687599044,1,0,98.84617755821719,0,1.1538224417828076,0,74.2534035035459,0.6909868569983993,0,23.007786675091904,False,0.0,996.7859275037498,0.22730545253671153,0,0,188.14986250911693,121.48984964082803,0.4,0,1,0.14077243471816112,0,136.69481009277706,0.04034264781066585,0,19.331748969318102,-0.019358237374508792,1,285.0719519496759,2
2015-07-01,8532.849609375,0.0194487178377495,0,1,1,239.06496552988392,339.7201883338443,-0.04738610344466634,-0.009974704382857696,1,1,100.65522280396038,0,0.0,0,94.6619066680039,0.6698746451841554,0,24.105002993643275,True,4.003569998997079,1002.3723766459555,0.1367632541855528,0,0,185.11962749333176,121.48984964082803,0.4,0,1,0.18622216112613532,0,141.65718483748572,0.01998940783187071,0,20.251153852861616,-0.02473922898130655,1,284.39051684843173,3
2015-08-01,7971.2998046875,-0.0680758081416491,0,0,1,238.2829473655839,339.19779221618967,-0.001188672513428029,-0.022680155121261508,1,1,100.91484485060576,0,0.0,1,115.13946328467907,0.651597631903734,0,22.052360128898354,False,0.0,1004.4100103547994,-0.004991199231653809,0,0,182.223875935085,129.28517751803622,0.4,0,1,0.21130429929202982,0,147.87240112160546,-0.004887603973588045,1,20.487952542983614,-0.021891012446046954,1,283.64480812178965,4
2015-09-01,7948.89990234375,-0.0028140246400839,0,0,1,239.01505342342222,338.3957483605217,0.04757170185845407,-0.02748933062690166,0,1,99.38069493709946,0,0.619305062900537,1,135.10196212215328,0.6364928851606546,0,17.39294451028523,False,0.0,1001.9132292408747,-0.14783162913931847,0,0,181.0919571822155,0.0,0.0,0,0,0.21723731125182286,0,154.56474290197747,-0.027378175605096308,1,19.97166804385953,-0.011360875666130227,1,283.11305318451343,3
2015-10-01,8065.7998046875,0.0145993344636577,0,0,1,241.04925963913908,337.6193979477675,0.08594203136722192,-0.02272645964053427,0,1,96.5701383086284,1,3.429861691371599,1,154.00030059737193,0.6233207253922515,0,11.228808940534782,False,0.0,989.1245416396994,-0.7057278905227804,0,0,180.9898603990882,135.6046521072407,0.4,1,0,0.2047008422125534,0,160.94248361018262,-0.03961092681579083,1,18.9346161214039,0.003151669751447605,0,282.9844100664067,2
2015-11-01,7935.25,-0.0163180170230231,1,0,1,244.14331293092755,337.10211066496805,0.11090269064268829,-0.009494403148042709,0,1,92.9587977340405,1,7.041202265959498,1,173.09922942011715,0.6083751503846127,0,4.011249800339256,False,1.5496147100585773,967.7059113005614,-0.6560581716810248,0,0,180.30890953367194,178.34093747169464,0.5,1,0,0.1696813987203348,0,166.80886739836356,-0.03703399871455197,1,17.703025314603735,0.018360102641744636,0,283.3225489547928,2
2015-12-01,7946.35009765625,0.0013978565629991,1,1,1,247.62826075926873,337.06614708592906,0.11859418517639383,0.007343507511274861,0,0,89.43788632666033,1,9.437886326660333,0,191.0681947612411,0.5883778882492077,0,-3.0342919382231175,False,0.0,950.3643421207287,-0.4866271221324041,0,0,178.07415772325984,135.11932183677698,0.9,1,1,0.10997544735669637,0,171.07012251076324,-0.020229430740952098,1,16.81440724446731,0.029497623836071615,0,284.053246316603,1
2016-01-01,7563.5498046875,-0.0493720851596944,1,1,0,251.1970548350403,337.5575806326856,0.10851749632152947,0.02373109704371154,0,0,86.3605257976453,1,6.360525797645295,0,208.83412730525623,0.5551137218000192,0,-9.656931969269277,False,0.0,939.5404412768354,-0.20676225118984348,0,0,174.88031143533655,133.9106967223048,0.9,1,1,0.021474508471055243,0,173.16580076493682,0.005435926897399965,0,16.57549560570917,0.03453106542335565,0,285.06563497380375,0
2016-02-01,6987.0498046875,-0.0792822231331725,1,0,0,254.16742065156777,338.48282091673866,0.08019982178837334,0.034753285246287756,0,0,84.3154002651709,1,4.315400265170894,0,225.2122698945135,0.4959605765966569,0,-14.992399331676674,False,0.0,938.323619840515,0.11581442704982692,0,0,172.5941313594562,92.90313411628063,0.5,1,0,-0.07500632961023657,1,172.30310101919068,0.03081953212368993,0,17.149510674277288,0.03181804159522317,0,286.1143796425054,1
2016-03-01,7738.39990234375,0.102136527528166,1,0,0,255.92941829552652,339.55511884015095,0.03949264797446329,0.03801062817739936,0,0,83.62570054462444,1,3.6257005446244364,0,238.24576912945577,0.39266785088540035,0,-18.48495551546568,False,0.0,945.4672419249912,0.3470644968988381,0,0,171.84778902910992,44.05321437131033,0.4,1,0,-0.12816112634220883,1,169.20755498610453,0.048222436703837544,0,18.31547540397576,0.022813975596896283,0,286.91944320096906,1
2016-04-01,7849.7998046875,0.0142930936150362,1,0,0,256.3638129179459,340.68329509718006,-0.011691687553374052,0.03351671372155832,1,0,84.31948217923417,1,4.319482179234171,1,247.43643237935592,0.17640872170281033,0,-20.6902747817735,False,1.0,957.8325926702616,0.41468298862628217,0,0,171.61749099981733,0.441051490296946,0.5,1,0,-0.10505696672888136,1,165.37532424449364,0.05683427600916867,0,19.972138400390303,0.00854888644444917,0,287.41314328197274,2
2016-05-01,8160.10009765625,0.0387684068888758,1,0,0,255.32896517512418,341.53707344729963,-0.0546788156006619,0.022503326320956477,1,0,86.20810827217545,1,6.208108272175451,1,247.67700101881096,-0.17592548507462105,1,-21.70016265391717,False,2.0,969.0455065111987,0.3154550360735584,0,0,170.51097172231962,45.5666339368469,0.4,1,0,-0.024643465154984494,1,163.3542203174408,0.05461073734455943,0,21.66886530086476,-0.006428542948934294,1,287.44240004045116,3
2016-06-01,8287.75,0.0155220851991011,0,0,0,253.2484033162666,341.9979353275278,-0.07409091770381832,0.006758513250850252,1,0,88.74953201126118,1,8.74953201126118,1,238.31539022877672,-0.3319911479076538,1,-21.39758634830874,False,2.0,975.8119554114569,0.11659358439760581,0,0,167.99888733041084,46.753096855363495,0.4,1,0,0.06668980452489552,0,164.03855222780288,0.042285462740621504,0,23.19499792227023,-0.018897153448657996,1,287.0369333482872,2
2016-07-01,8638.5,0.041450435663182,0,0,1,251.16204170729603,341.95774898235277,-0.05982359446437812,-0.009220434682075432,1,1,90.79570727505674,1,9.204292724943258,0,233.0737154923028,0.020836850747853505,0,-21.08212299808457,False,1.0,975.6755865888127,-0.12183151265583092,0,0,165.0325972575676,89.87844888143132,1.0,1,1,0.13621138081109196,0,167.1415184609888,0.022610251156962555,0,24.18360448033835,-0.024552218295395264,1,286.3665045773847,3
2016-08-01,8786.2001953125,0.0169533743786319,1,0,1,249.89348973840694,341.45490957706295,-0.019040807498076358,-0.022219756061557343,1,1,91.56141983865601,1,8.438580161343992,1,239.5379884622982,0.36659153559781704,0,-22.848031760201636,False,0.0,967.8073604003716,-0.3745040437925127,0,0,163.04851174994718,135.22984328476323,0.9,1,1,0.18386446581738622,0,172.16271457286834,-0.0021494668195945793,1,24.50497493439813,-0.022047019861656036,1,285.62177338747625,4
2016-09-01,8611.150390625,-0.0201244105067178,1,0,1,250.072000498885,340.65996252580305,0.030563108662952435,-0.027528717187945185,0,1,90.58796202691806,1,9.412037973081937,1,254.21886499971174,0.5605457912422713,0,-25.208974857148466,True,0.0,952.6769154523812,-0.5836118548470495,0,0,162.7093803075734,177.69319823435822,0.5,1,0,0.20969792117063868,0,178.31388482753863,-0.025398928808396084,1,24.06438052681116,-0.01185942501926386,1,285.07970118766843,3
2016-10-01,8638.0,0.0031131540338956,1,1,1,251.65293403860682,339.8759888068887,0.07313603716141384,-0.02325012648183782,0,1,88.22305476828188,1,8.223054768281884,0,272.7424259610888,0.6645617646761572,0,-25.80311616294367,True,12.94318052918338,933.0923460621309,-0.7020044647565555,0,0,162.6366733076145,133.38498035741242,0.4,1,0,0.21607174115947278,0,184.74450794934904,-0.03909944769386076,1,23.0676262121326,0.00244488208598979,0,284.93305351510304,2
2016-11-01,8224.5,-0.0490535700084335,1,0,0,254.4363072210129,339.3385762185436,0.10385056335296466,-0.010285082361651088,0,1,84.90226899753071,1,4.902268997530712,0,294.35740454398126,0.7237396712777092,0,-23.14198993873926,False,5.0,910.8755345304144,-0.7111969735703951,0,0,160.91445878644984,91.6167882011402,0.5,1,0,0.2028092266072869,0,191.29123417607795,-0.03822432756289479,1,21.82673244375439,0.01766790581728225,0,285.24937697662784,2
2016-12-01,8185.7998046875,-0.0047165825752456,1,0,0,257.79711184655963,339.2778403920992,0.11751415967742329,0.006547456838786561,0,0,81.48072854553959,0,1.4807285455395913,0,316.52430284006624,0.7502259161126036,0,-17.22834812905507,False,0.0,890.9125593921858,-0.6051993541873344,0,0,157.61148473318892,88.02223272186393,0.5,1,1,0.16768521654177795,0,196.90747712216006,-0.022600172714150636,1,20.88302827271331,0.02897770816241273,0,285.9609257274018,1
2017-01-01,8561.2998046875,0.0448511030133294,1,0,0,261.4271079416139,339.7456357061377,0.11365112775071826,0.023108701066310144,0,0,78.31852776452382,0,0.0,0,339.90194989770936,0.7552682754715618,0,-8.659438564146466,False,0.0,874.090150709631,-0.5953697514867144,0,0,154.51597137604966,46.15450630607393,0.9,1,1,0.10435076823381242,0,201.19814179259427,0.002693884526019848,0,20.56141558774009,0.034245518416440794,0,286.95955796473135,0
2017-02-01,8879.599609375,0.0365044419850311,1,0,0,264.65152684365506,340.6548652406024,0.09135478175386283,0.03439775864543552,0,0,76.00333839694736,0,0.0,0,3.18195293246232,0.7450968370619357,0,0.9297881079766048,False,3.40902353376884,863.8052612944027,-0.0693530033679508,0,0,153.44525573592674,0.0,0.0,0,0,0.015066716872209774,0,203.1042996874117,0.028476871315075043,0,21.05394581253867,0.03177387310775429,0,288.0029823777279,0
2017-03-01,9173.75,0.0325896779239446,1,0,0,266.75562772921216,341.68427092418307,0.056827059531800096,0.037936452157234075,0,0,74.9286431949709,0,0.0,0,23.816821147288636,0.7283960870735262,0,9.269299890052045,False,0.0,869.1152225245385,0.42224152195308307,0,0,153.37051362154227,0.0,0.0,0,0,-0.0707309461011957,1,202.3025185779434,0.0462479213880362,0,22.117002611592582,0.023423596100663868,0,288.7883627042515,1
2017-04-01,9304.0498046875,0.0141036233652593,1,0,0,267.7763963636764,342.8225060706647,0.007822370622872724,0.0341569582949021,0,0,75.04610970698832,0,0.0,1,46.057426132580865,0.7065872644036654,0,17.013338625967545,False,0.0,879.4194035225873,0.41645074150574146,0,0,152.67935367729868,0.0,0.0,0,0,-0.1265958976176645,1,199.07179941559502,0.05638123230795343,0,23.735391469900375,0.009526524683507441,0,289.3079776470124,1
2017-05-01,9621.25,0.0335244256239953,1,0,0,267.284093507904,343.70325743577104,-0.03932951150758649,0.023642421516633875,1,0,76.41916392786703,0,0.0,1,66.93259386124527,0.6856966374937181,0,22.115874092656277,False,0.0,892.9053553949987,0.44843667311511126,0,0,150.5297042099888,2.5431614645020097,0.5,1,0,-0.10502689448760504,1,195.40688680539552,0.05564375250721394,0,25.440400575027855,-0.005354150806994574,1,289.36879139593316,3
2017-06-01,9520.900390625,-0.0104847706882494,1,0,0,265.5166570309088,344.2037102648962,-0.07019965076126007,0.008112206783115807,1,0,78.6870532339874,0,0.0,1,87.88400244695103,0.6667924034042818,0,24.290354279131318,True,5.913001835213272,904.7843412338027,0.2980223688098249,0,0,147.5886756227207,1.646306759940149,0.5,1,0,-0.024312838233708136,1,193.314428787618,0.04462035884351105,0,27.019546170531914,-0.018093227944838895,1,288.99323931795175,3
2017-07-01,10077.099609375,0.0567760608956226,1,0,0,263.34499386169944,344.2042925955334,-0.06907699424651735,-0.007988890510987445,1,1,80.85929873383395,0,0.8592987338339526,1,107.66242955750619,0.6524944747753759,0,23.27777959745861,False,0.0,910.0665550401593,0.051835448003544116,0,0,145.30064022115778,44.36912387627889,0.9,1,1,0.06328038749290543,0,193.92042598107588,0.0258435545713322,0,28.09440476732158,-0.024281433398565273,1,288.3399846328313,3
